Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	rel_flux_T1	rel_flux_C2	rel_flux_err_T1	rel_flux_err_C2	rel_flux_SNR_T1	rel_flux_SNR_C2	tot_C_cnts	tot_C_err	RA_T1	DEC_T1	Source-Sky_T1	Source_Error_T1	Source_AMag_T1	Source_AMag_Err_T1	Peak_T1	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_AMag_C2	Source_AMag_Err_C2	Peak_C2
W Ursae Majoris_60sec_2x2__0148_Processed_I.fits	65220	61149.73957175901	2461149.739571759	2461149.739224537	2461149.7402008283	2461149.740988786	1.2669627303705786	52.06020647586142	-5	NaN	9.7292975	55.95251944444445	1.7182238645642542	0	0.0006387603236997	0	2689.935177270111	0	15058800.339965029	4596.786110318308	9.729315765999987	55.95242554435406	25874390.115836218	5490.10100308712	11.112300633259682	0.0004035541262732	59264	9.708084150364318	56.18726532257346	15058800.339965029	4596.786110318308	11.7	0.0003313766965289	65220
W Ursae Majoris_60sec_2x2__0149_Processed_I.fits	65220	61149.74032407394	2461149.740324074	2461149.7399768517	2461149.7409530864	2461149.741741044	1.2694859699589542	51.913782196027356	-4.9	NaN	9.7292975	55.95251944444445	1.721236411717459	0	0.0006577352046402	0	2616.9139185106947	0	14468948.608808083	4545.465507089911	9.729317420210004	55.95243561928764	24904481.184749145	5418.127884752231	11.110398688136634	0.0004148125790447	58977	9.708084185786058	56.187266854836466	14468948.608808083	4545.465507089911	11.7	0.0003410338624929	65220
W Ursae Majoris_60sec_2x2__0150_Processed_I.fits	65220	61149.74108796287	2461149.741087963	2461149.7407407407	2461149.7417169176	2461149.7425048756	1.2720704408036827	51.76489647627361	-5	NaN	9.7292975	55.95251944444445	1.6806664936327573	0	0.0006311707803034	0	2662.776139327752	0	14967954.755962282	4595.7808950175	9.729317353925627	55.952433730044085	25156140.036556885	5439.886238333522	11.136296145230627	0.0004076694119253	59264	9.70808536119254	56.18726276140866	14967954.755962282	4595.7808950175	11.7	0.0003333147318153	65220
W Ursae Majoris_60sec_2x2__0151_Processed_I.fits	65220	61149.74185185181	2461149.741851852	2461149.7415046296	2461149.742480749	2461149.743268707	1.2746776464458573	51.61580488224646	-5	NaN	9.7292975	55.95251944444445	1.690586326421513	0	0.0006392020635621	0	2644.8386555582215	0	14794433.585960835	4579.9499700924725	9.7293171072722	55.95243509000034	25011267.127576582	5429.266401558175	11.129906619874507	0.0004104337323337	59264	9.708086237593355	56.18726346248041	14794433.585960835	4579.9499700924725	11.7	0.0003360620692635	65220
W Ursae Majoris_60sec_2x2__0152_Processed_I.fits	65220	61149.742604166735	2461149.7426041667	2461149.7422569445	2461149.743233007	2461149.744020965	1.2772677194938675	51.46877535941779	-5	NaN	9.7292975	55.95251944444445	1.6927729183264923	0	0.0006554254886685	0	2582.708404833961	0	14306885.084704483	4540.256713802761	9.729316874533968	55.9524480544734	24218307.616996974	5372.256573187036	11.128503244025206	0.0004203053134563	58977	9.708085112783104	56.1872725436744	14306885.084704483	4540.256713802761	11.7	0.0003445011994789	65220
W Ursae Majoris_60sec_2x2__0153_Processed_I.fits	65220	61149.74336805567	2461149.7433680557	2461149.7430208335	2461149.7439968386	2461149.744784796	1.2799205077154245	51.319288303188856	-5	NaN	9.7292975	55.95251944444445	1.6508690335992602	0	0.0006242213077873	0	2644.6854873492284	0	14937592.41373059	4601.767257855409	9.729317829806968	55.95244848063554	24660008.752355058	5406.5363806125415	11.15571844682668	0.0004104574983047	59264	9.708085937065253	56.18726660115646	14937592.41373059	4601.767257855409	11.7	0.0003344271112103	65220
W Ursae Majoris_60sec_2x2__0154_Processed_I.fits	65220	61149.74412037013	2461149.74412037	2461149.743773148	2461149.744749096	2461149.745537054	1.2825557746892413	51.171877910257415	-5	NaN	9.7292975	55.95251944444445	1.6548478972447118	0	0.0006372639673064	0	2596.8012976468135	0	14550853.63259325	4570.8975700020555	9.729317715294219	55.95244530779106	24079449.537012517	5363.524178731532	11.153104793879253	0.0004180247471304	59264	9.70808520542342	56.187281909537056	14550853.63259325	4570.8975700020555	11.7	0.0003410115847199	65220
W Ursae Majoris_60sec_2x2__0155_Processed_I.fits	65220	61149.74488425907	2461149.744884259	2461149.744537037	2461149.7455129274	2461149.746300885	1.2852547656371833	51.02201257390252	-4.9	NaN	9.7292975	55.95251944444445	1.632832872132299	0	0.0006254267165406	0	2610.7501149999725	0	14734238.566959977	4589.43303249406	9.72931753971685	55.95244016677895	24058549.07797175	5363.111572798796	11.167645662507951	0.0004157917358396	58977	9.708084003419284	56.187268476534435	14734238.566959977	4589.43303249406	11.7	0.0003381333687586	65220
W Ursae Majoris_60sec_2x2__0156_Processed_I.fits	65220	61149.74563657399	2461149.745636574	2461149.745289352	2461149.7462651855	2461149.747053143	1.2879358476125582	50.87423785932375	-4.9	NaN	9.7292975	55.95251944444445	1.6252617452986835	0	0.00061384091566	0	2647.6921036636663	0	15081065.858753763	4625.457052158338	9.729318067173642	55.9524478642845	24510679.41856253	5402.315427397878	11.17269171688991	0.0004099914867044	59264	9.708086633321829	56.18727450402463	15081065.858753763	4625.457052158338	11.7	0.0003329510159396	65220
W Ursae Majoris_60sec_2x2__0157_Processed_I.fits	65220	61149.74640046293	2461149.746400463	2461149.7460532407	2461149.7470290167	2461149.7478169743	1.290681675859311	50.72401104046411	-5	NaN	9.7292975	55.95251944444445	1.5976181624789165	0	0.0006063659367827	0	2634.742596122363	0	15057391.730660122	4623.615675473156	9.72931678425885	55.952446323042246	24055962.508462455	5366.356223138195	11.191317527110511	0.0004120061733156	58977	9.708086026864175	56.187271369200815	15057391.730660122	4623.615675473156	11.7	0.0003333416864647	65220
W Ursae Majoris_60sec_2x2__0158_Processed_I.fits	65220	61149.747164351866	2461149.747164352	2461149.7468171297	2461149.747792848	2461149.748580806	1.2934513465532906	50.57360834586419	-5	NaN	9.7292975	55.95251944444445	1.621020405785738	0	0.0006324104976609	0	2563.2408250360318	0	14411646.3559959	4567.853400575775	9.729317706593415	55.952455504662424	23361572.824037027	5313.993934879117	11.175528795290239	0.0004234968714159	58977	9.708085724404434	56.18726437322382	14411646.3559959	4567.853400575775	11.7	0.0003440757488949	65220
W Ursae Majoris_60sec_2x2__0159_Processed_I.fits	65220	61149.74791666679	2461149.747916667	2461149.7475694446	2461149.748545106	2461149.749333064	1.2962025182050008	50.42531657789576	-5	NaN	9.7292975	55.95251944444445	1.5901403024898533	0	0.0006168773303332	0	2577.7253017724506	0	14651054.98114239	4597.158739609497	9.729318561637548	55.95244631316829	23297232.999509234	5314.672195795948	11.196411387455262	0.000421117664784	59264	9.708085405954202	56.18726622661433	14651054.98114239	4597.158739609497	11.7	0.0003406252161283	65220
W Ursae Majoris_60sec_2x2__0160_Processed_I.fits	65220	61149.74868055573	2461149.7486805557	2461149.7483333335	2461149.749308937	2461149.7500968953	1.2990200083021932	50.27457696421504	-4.9	NaN	9.7292975	55.95251944444445	1.5795910173118173	0	0.0006141169728164	0	2572.1337908439327	0	14644659.966370804	4597.540281472214	9.729317768355761	55.95245838328669	23132573.334465303	5305.0565782224485	11.203638361596461	0.0004220329462719	59264	9.708084778805361	56.18727542870071	14644659.966370804	4597.540281472214	11.7	0.0003408022147949	65220
W Ursae Majoris_60sec_2x2__0161_Processed_I.fits	65220	61149.74943287019	2461149.74943287	2461149.749085648	2461149.7500611953	2461149.750849153	1.3018186021383993	50.12596134037972	-4.9	NaN	9.7292975	55.95251944444445	1.5671157746928912	0	0.0006002659179466	0	2610.702570043989	0	15030012.715879774	4639.848431857944	9.729316974511532	55.952438179337236	23553770.020889938	5341.021366422848	11.21224729432162	0.0004157993066045	58977	9.708086697206472	56.18725357560382	15030012.715879774	4639.848431857944	11.7	0.0003351210745307	65220
W Ursae Majoris_60sec_2x2__0162_Processed_I.fits	65220	61149.75019675912	2461149.750196759	2461149.749849537	2461149.7508250265	2461149.751612984	1.3046845837236192	49.974900694929836	-4.9	NaN	9.7292975	55.95251944444445	1.5245643122165926	0	0.0005723375987821	0	2663.7500584632376	0	15632286.744357836	4696.327936767502	9.729315853886565	55.952463907723306	23832426.488784462	5365.102436822251	11.242135626587485	0.0004075203879814	59264	9.708086672954199	56.187268616481894	15632286.744357836	4696.327936767502	11.7	0.0003261331869022	65220
W Ursae Majoris_60sec_2x2__0163_Processed_I.fits	65220	61149.75094907405	2461149.750949074	2461149.750601852	2461149.7515772847	2461149.752365242	1.3075312727703592	49.825976507068354	-4.9	NaN	9.7292975	55.95251944444445	1.555614313138446	0	0.0006020967888594	0	2583.6615340291887	0	14846116.010319585	4624.449518615849	9.729318052574001	55.95246343189806	23094830.560166985	5305.704841528087	11.22024517395472	0.0004201502901463	59264	9.708085323488671	56.187271264889624	14846116.010319585	4624.449518615849	11.7	0.0003381457101406	65220
W Ursae Majoris_60sec_2x2__0164_Processed_I.fits	65220	61149.751712962985	2461149.751712963	2461149.751365741	2461149.752341116	2461149.7531290734	1.3104464335757504	49.67461037311612	-5	NaN	9.7292975	55.95251944444445	1.5637780873954512	0	0.0006225529004013	0	2511.8798521178232	0	14200655.34316124	4559.659898776648	9.729316656843341	55.95247390882025	22206673.65229068	5226.483538455764	11.214562191901292	0.0004321544841944	58977	9.708083893655566	56.18726761349252	14200655.34316124	4559.659898776648	11.7	0.0003485609006634	65220
W Ursae Majoris_60sec_2x2__0165_Processed_I.fits	65220	61149.75246527791	2461149.752465278	2461149.7521180557	2461149.753093374	2461149.7538813315	1.3133419012327077	49.525392855743384	-5	NaN	9.7292975	55.95251944444445	1.5209598176485797	0	0.0005835528274201	0	2606.3789706456832	0	15146834.142034408	4651.475740984633	9.729316948286042	55.95245493500653	23037726.094621934	5298.682965966017	11.244705648634776	0.000416488924226	59264	9.708086361788657	56.18726637108374	15146834.142034408	4651.475740984633	11.7	0.000333370015054	65220
W Ursae Majoris_60sec_2x2__0166_Processed_I.fits	65220	61149.75322916685	2461149.753229167	2461149.7528819446	2461149.753857205	2461149.7546451627	1.316306944965482	49.373736443683015	-5	NaN	9.7292975	55.95251944444445	1.5431963325641063	0	0.0006196858634598	0	2490.2881016974457	0	14136824.453024384	4565.935462543637	9.729317909675194	55.95248441318135	21815895.650009807	5205.4222855279095	11.228947043680426	0.0004359006768186	58977	9.708084879946338	56.18727208936411	14136824.453024384	4565.935462543637	11.7	0.0003506162967597	65220
W Ursae Majoris_60sec_2x2__0167_Processed_I.fits	65220	61149.75399305532	2461149.7539930553	2461149.753645833	2461149.754621036	2461149.7554089935	1.3192973904656426	49.22193953694726	-5	NaN	9.7292975	55.95251944444445	1.505895711554938	0	0.0005900532824106	0	2552.1351315982015	0	14772487.323091196	4624.787755944319	9.729317786675526	55.95245115742861	22245825.30884272	5241.639826725527	11.255512758692362	0.0004253393699726	58977	9.708086585357005	56.187261443846666	14772487.323091196	4624.787755944319	11.7	0.000339855676093	65220
W Ursae Majoris_60sec_2x2__0168_Processed_I.fits	65220	61149.75474537024	2461149.7547453702	2461149.754398148	2461149.755373294	2461149.7561612516	1.3222675371869874	49.07230870719341	-4.9	NaN	9.7292975	55.95251944444445	1.5141696169014782	0	0.0005991961004771	0	2527.001787387942	0	14551616.692751417	4609.519263887889	9.729317070648158	55.95248084214195	22033615.872960567	5225.989970375225	11.249563681379326	0.0004295689223007	59142	9.708084719993362	56.18726507779826	14551616.692751417	4609.519263887889	11.7	0.0003438744677537	65220
W Ursae Majoris_60sec_2x2__0169_Processed_I.fits	65220	61149.75550925918	2461149.755509259	2461149.755162037	2461149.7561371257	2461149.756925083	1.325308956626026	48.92024369983443	-4.9	NaN	9.7292975	55.95251944444445	1.491704523029292	0	0.0005873886099179	0	2539.553028169512	0	14740541.148858838	4629.381871970425	9.729317974259601	55.95246127816875	21988531.903652124	5223.032060853152	11.265792983589819	0.0004274462803495	58977	9.708084993307446	56.18726205647663	14740541.148858838	4629.381871970425	11.7	0.0003409303868916	65220
W Ursae Majoris_60sec_2x2__0170_Processed_I.fits	65220	61149.756273148116	2461149.756273148	2461149.755925926	2461149.756900957	2461149.7576889144	1.3283763379912958	48.76804914792414	-4.9	NaN	9.7292975	55.95251944444445	1.4559364767972738	0	0.0005457919450675	0	2667.5668081124927	0	15971058.150424907	4740.02478807619	9.729315785392208	55.95245106602023	23252846.134254023	5325.194048493589	11.292143932712403	0.0004069374178214	59264	9.708087987929524	56.187239955721694	15971058.150424907	4740.02478807619	11.7	0.0003221861023928	65220
W Ursae Majoris_60sec_2x2__0171_Processed_I.fits	65220	61149.75702546304	2461149.757025463	2461149.756678241	2461149.757653215	2461149.7584411725	1.3314228051426724	48.618037468954384	-4.9	NaN	9.7292975	55.95251944444445	1.451431634489404	0	0.0005503756645215	0	2637.165354597048	0	15743789.608096614	4724.721066014576	9.72931921245381	55.95246542974722	22851034.283936962	5296.734108752325	11.295508538856073	0.0004116277358197	59264	9.708087482953596	56.18725664599804	15743789.608096614	4724.721066014576	11.7	0.0003257812300722	65220
W Ursae Majoris_60sec_2x2__0172_Processed_I.fits	65220	61149.75778935198	2461149.757789352	2461149.75744213	2461149.758417046	2461149.7592050037	1.3345422862134697	48.46559648457926	-4.9	NaN	9.7292975	55.95251944444445	1.479765247480353	0	0.0005867662178283	0	2521.8991866250667	0	14699834.825000886	4641.404785873607	9.729318364691723	55.95247209618651	21752304.71773775	5217.75046694101	11.27451794092201	0.0004304379040145	58977	9.7080848510152	56.18726753722498	14699834.825000886	4641.404785873607	11.7	0.0003427620697811	65220
W Ursae Majoris_60sec_2x2__0173_Processed_I.fits	65220	61149.758553240914	2461149.758553241	2461149.7582060187	2461149.7591808774	2461149.759968835	1.3376883072304073	48.31303665705907	-4.9	NaN	9.7292975	55.95251944444445	1.497736580036217	0	0.0006093871859073	0	2457.7749822658006	0	14118003.340091512	4591.500805636787	9.729319070991274	55.95248373423568	21145050.03952855	5169.729869982471	11.261411407673702	0.0004416658948095	58977	9.708084884453404	56.18726074962228	14118003.340091512	4591.500805636787	11.7	0.0003530490870508	65220
W Ursae Majoris_60sec_2x2__0174_Processed_I.fits	65220	61149.75930555537	2461149.7593055554	2461149.758958333	2461149.759933135	2461149.7607210926	1.3408127921099828	48.16267568187005	-4.9	NaN	9.7292975	55.95251944444445	1.4876106473054147	0	0.0005904703177774	0	2519.3656692260092	0	14692224.8066177	4651.858533362739	9.72931885719323	55.952469871732866	21856310.054929227	5231.891414650662	11.268776804793417	0.0004308706738882	59264	9.708086343236829	56.187254208281836	14692224.8066177	4651.858533362739	11.7	0.0003437118536011	65220
W Ursae Majoris_60sec_2x2__0175_Processed_I.fits	65220	61149.76006944431	2461149.7600694443	2461149.759722222	2461149.760696966	2461149.761484924	1.344012080200314	48.00989033670136	-4.9	NaN	9.7292975	55.95251944444445	1.5120221497526793	0	0.0005993307378427	0	2522.8509974230224	0	14629645.259818934	4643.410083604644	9.729316576198219	55.952484346913494	22120347.67587052	5252.063633055955	11.25110461692019	0.0004302755423549	59264	9.708084593455434	56.18726528122203	14629645.259818934	4643.410083604644	11.7	0.0003445550755909	65220
W Ursae Majoris_60sec_2x2__0176_Processed_I.fits	65220	61149.760821759235	2461149.7608217592	2461149.760474537	2461149.761449225	2461149.762237182	1.3471894182095434	47.85931387756914	-5	NaN	9.7292975	55.95251944444445	1.5028630822504931	0	0.0005922995616651	0	2537.3361378582213	0	14801760.349343948	4664.216675668218	9.729316965223907	55.95248238665076	22245019.181348182	5265.550696514945	11.257701459596705	0.0004278196699186	58977	9.708086404931773	56.187252947091395	14801760.349343948	4664.216675668218	11.7	0.00034207493421	65220
W Ursae Majoris_60sec_2x2__0177_Processed_I.fits	65220	61149.76158564817	2461149.761585648	2461149.761238426	2461149.762213056	2461149.7630010135	1.3504427724309083	47.70631657238447	-4.9	NaN	9.7292975	55.95251944444445	1.4712664095376582	0	0.0005509879926363	0	2670.233161521769	0	16044462.90719169	4772.376775864651	9.72931678323558	55.9524627142552	23605679.334424056	5371.259706728318	11.280771700716365	0.0004065311477332	59264	9.70808809428863	56.18725849817167	16044462.90719169	4772.376775864651	11.7	0.0003229009169109	65220
W Ursae Majoris_60sec_2x2__0178_Processed_I.fits	65220	61149.76234953711	2461149.762349537	2461149.762002315	2461149.762976887	2461149.7637648447	1.3537236746686132	47.553217528778646	-4.9	NaN	9.7292975	55.95251944444445	1.4679533315641111	0	0.0005392506250741	0	2722.2097913419752	0	16545539.623964021	4822.93655963631	9.72931414323597	55.95249179267762	24288080.013523996	5429.66887517826	11.283219377681945	0.0003987704530301	59264	9.708086885226354	56.187277953748996	16545539.623964021	4822.93655963631	11.7	0.0003164401951593	65220
W Ursae Majoris_60sec_2x2__0179_Processed_I.fits	65220	61149.76310185203	2461149.763101852	2461149.76275463	2461149.7637291453	2461149.764517103	1.356981995835209	47.40234196458495	-5	NaN	9.7292975	55.95251944444445	1.4811064927648245	0	0.0005616872920745	0	2636.8880223276733	0	15770073.937763106	4761.145078926605	9.729315276003671	55.952467345940995	23357158.90060228	5360.42433068201	11.273534285571712	0.0004116710201814	59264	9.708088019092779	56.18725101873027	15770073.937763106	4761.145078926605	11.7	0.0003277452868337	65220
W Ursae Majoris_60sec_2x2__0180_Processed_I.fits	65220	61149.763865740504	2461149.7638657405	2461149.7635185183	2461149.764492976	2461149.7652809336	1.3603181991399969	47.24905093913296	-5	NaN	9.7292975	55.95251944444445	1.4948562287534657	0	0.0005688091076311	0	2628.0455230032485	0	15667017.011494514	4756.516569996928	9.729315770911436	55.95247941873182	23419937.96561908	5372.06611558584	11.263501436511989	0.000413055892832	59264	9.708087414134985	56.18726009673064	15667017.011494514	4756.516569996928	11.7	0.000329580191151	65220
W Ursae Majoris_60sec_2x2__0181_Processed_I.fits	65220	61149.76462962944	2461149.7646296294	2461149.7642824072	2461149.765256807	2461149.766044765	1.3636825866433844	47.09566795229929	-4.9	NaN	9.7292975	55.95251944444445	1.548695020823991	0	0.0006313933184128	0	2452.821364529388	0	14046274.014103403	4617.835718820375	9.729317085269663	55.95249761269154	21753394.626771353	5244.864215587644	11.225085244843298	0.0004425576834281	59264	9.708087419598808	56.187250243985254	14046274.014103403	4617.835718820375	11.7	0.0003568866338315	65220
W Ursae Majoris_60sec_2x2__0182_Processed_I.fits	65220	61149.76539351838	2461149.7653935184	2461149.765046296	2461149.766020639	2461149.766808596	1.367075373777421	46.94219634008236	-4.9	NaN	9.7292975	55.95251944444445	1.5523056975216782	0	0.0006256284261709	0	2481.194320121321	0	14280266.957545461	4643.051909223953	9.729313814873196	55.952500786401714	22167339.760328382	5279.369436628975	11.222556871236183	0.0004374979668713	59264	9.708085737627917	56.187247731111796	14280266.957545461	4643.051909223953	11.7	0.0003529563012079	65220
W Ursae Majoris_60sec_2x2__0183_Processed_I.fits	65220	61149.76615740731	2461149.7661574073	2461149.765810185	2461149.76678447	2461149.767572427	1.3704967805608095	46.78863931370264	-4.9	NaN	9.7292975	55.95251944444445	1.4474457718749858	0	0.0005116684852715	0	2828.874190105585	0	17679055.675917454	4938.917867362151	9.7293161701711	55.9524700432273	25589474.388849188	5542.672049249922	11.298494245023106	0.0003837372306064	59264	9.70809307426156	56.18726860055613	17679055.675917454	4938.917867362151	11.7	0.0003032748552453	65220
W Ursae Majoris_60sec_2x2__0184_Processed_I.fits	65220	61149.76690972224	2461149.7669097222	2461149.7665625	2461149.767536728	2461149.7683246853	1.373894537093588	46.637328506307625	-5	NaN	9.7292975	55.95251944444445	1.5183961608525596	0	0.0005689338521691	0	2668.8448139685697	0	16015808.630720677	4806.554197518953	9.729318514657804	55.95246296975443	24318342.337835565	5455.535621530427	11.246537257488637	0.0004067425878344	59264	9.708092676330532	56.18725776172956	16015808.630720677	4806.554197518953	11.7	0.0003257947879307	65220
W Ursae Majoris_60sec_2x2__0185_Processed_I.fits	65220	61149.767673611175	2461149.767673611	2461149.767326389	2461149.7683005594	2461149.769088517	1.3773734115326253	46.48361133732814	-5	NaN	9.7292975	55.95251944444445	1.5893072086853588	0	0.0006322564873577	0	2513.7064474060912	0	14498581.352011353	4677.903789578003	9.7293136909144	55.95249033708685	23042699.85846276	5362.551704509113	11.19698036689148	0.0004318405197757	59264	9.708085921874737	56.18724550781942	14498581.352011353	4677.903789578003	11.7	0.000350251531925	65220
W Ursae Majoris_60sec_2x2__0186_Processed_I.fits	65220	61149.76843750011	2461149.7684375	2461149.768090278	2461149.7690643906	2461149.769852348	1.3808815779000951	46.32981815786472	-4.9	NaN	9.7292975	55.95251944444445	1.5776691141885237	0	0.0006128294566844	0	2574.4015679732697	0	15041108.469579488	4727.406118733801	9.72931273443464	55.95247313650279	23729892.275614973	5416.530528908619	11.204960191267647	0.0004216612517966	59264	9.708087951641625	56.18724048772813	15041108.469579488	4727.406118733801	11.7	0.0003411922434555	65220
W Ursae Majoris_60sec_2x2__0187_Processed_I.fits	65220	61149.76920138905	2461149.769201389	2461149.768854167	2461149.7698282218	2461149.7706161793	1.384419266749251	46.17595205933564	-5	NaN	9.7292975	55.95251944444445	1.5531526543756904	0	0.0005908750189581	0	2628.563747904512	0	15592890.853168804	4780.036432433397	9.729312454797064	55.95247540638686	24218139.81798955	5456.189518309145	11.221964641916792	0.0004129744737888	59264	9.708086453817858	56.18726105957772	15592890.853168804	4780.036432433397	11.7	0.0003327839170188	65220
W Ursae Majoris_60sec_2x2__0188_Processed_I.fits	65220	61149.76995370351	2461149.7699537035	2461149.7696064813	2461149.7705804794	2461149.771368437	1.387932434116232	46.024349054550626	-4.9	NaN	9.7292975	55.95251944444445	1.5302850583440126	0	0.0005621813782659	0	2722.048643916879	0	16499256.501753572	4862.48916157054	9.729314361738568	55.95246329458004	25248565.698418796	5537.859499435354	11.23806915541585	0.0003987940562203	59264	9.708088399614194	56.187250454783644	16499256.501753572	4862.48916157054	11.7	0.0003199297336925	65220
W Ursae Majoris_60sec_2x2__0189_Processed_I.fits	65220	61149.770717592444	2461149.7707175924	2461149.7703703702	2461149.771344311	2461149.772132268	1.3915294143251826	45.870347267400795	-4.9	NaN	9.7292975	55.95251944444445	1.5333939530135303	0	0.0005608474381023	0	2734.066073657863	0	16597517.598461801	4872.21088752564	9.729311259926595	55.95246772622056	25450533.12051698	5552.955413020991	11.235865634325314	0.0003970415004108	59264	9.70808899644773	56.18726223759969	16597517.598461801	4872.21088752564	11.7	0.0003186717198214	65220
W Ursae Majoris_60sec_2x2__0190_Processed_I.fits	65220	61149.77148148138	2461149.7714814814	2461149.771134259	2461149.7721081423	2461149.7728960994	1.3951566215468947	45.71628161920681	-5	NaN	9.7292975	55.95251944444445	1.5685702584615415	0	0.0005926294493032	0	2646.7976917208543	0	15761423.503748247	4809.841429030357	9.729310921152772	55.95246960465236	24722900.138996202	5507.065689143182	11.211240059679238	0.0004101300058033	59264	9.708086497655518	56.18724869017242	15761423.503748247	4809.841429030357	11.7	0.0003312786005114	65220
W Ursae Majoris_60sec_2x2__0191_Processed_I.fits	65220	61149.77224537032	2461149.7722453703	2461149.771898148	2461149.7728719735	2461149.7736599306	1.398814297417722	45.56215508948306	-4.9	NaN	9.7292975	55.95251944444445	1.6041999942591896	0	0.0006218414195661	0	2579.757384733978	0	15080324.032884903	4749.39281052907	9.729310852635786	55.95248777828383	24191855.72698068	5467.177242200149	11.186853723875279	0.0004207860133534	59264	9.70808604559046	56.18725752604104	15080324.032884903	4749.39281052907	11.7	0.0003418876064668	65220
W Ursae Majoris_60sec_2x2__0192_Processed_I.fits	65220	61149.77299768524	2461149.7729976852	2461149.772650463	2461149.7736242316	2461149.7744121887	1.4024465717034156	45.410307163917516	-5	NaN	9.7292975	55.95251944444445	1.6034221143073208	0	0.0006024684212925	0	2661.4210100299724	0	15807526.489176046	4821.627752635003	9.729308345704471	55.9524726641521	25346137.545243636	5561.272440626781	11.187380327330843	0.0004078769480522	59264	9.708087007327784	56.187245215269016	15807526.489176046	4821.627752635003	11.7	0.0003311218607088	65220
W Ursae Majoris_60sec_2x2__0193_Processed_I.fits	65220	61149.77376157418	2461149.773761574	2461149.773414352	2461149.774388063	2461149.7751760203	1.4061654503473335	45.25606851421558	-4.9	NaN	9.7292975	55.95251944444445	1.659886976174713	0	0.0006494653537667	0	2555.774479035616	0	14776312.48644047	4736.394441037282	9.729309839950055	55.95249340903864	24527008.652130328	5503.41351798637	11.149803706548596	0.0004247338177134	59264	9.708085953325623	56.18725039429067	14776312.48644047	4736.394441037282	11.7	0.0003479657676311	65220
W Ursae Majoris_60sec_2x2__0194_Processed_I.fits	65220	61149.774525463115	2461149.774525463	2461149.774178241	2461149.775151894	2461149.7759398515	1.4099155361127258	45.10177771822838	-4.9	NaN	9.7292975	55.95251944444445	1.6515720532337945	0	0.0006450689626321	0	2560.3030821614743	0	14849166.417537812	4745.389775378906	9.729310090240189	55.95248434545727	24524468.269023232	5507.094190236789	11.155256186419104	0.0004239827053155	59264	9.708086423439855	56.18725665278677	14849166.417537812	4745.389775378906	11.7	0.0003469163357179	65220
W Ursae Majoris_60sec_2x2__0195_Processed_I.fits	65220	61149.77528935205	2461149.775289352	2461149.77494213	2461149.775915725	2461149.7767036827	1.413697082302709	44.94743765100175	-4.9	NaN	9.7292975	55.95251944444445	1.6171477159460377	0	0.0005944567479344	0	2720.3791050656155	0	16304078.701773418	4871.22647167519	9.72931115336035	55.952448540173805	26366103.63317732	5646.354661915956	11.178125770750045	0.000399038757348	59264	9.70808799327842	56.187255555194625	16304078.701773418	4871.22647167519	11.7	0.0003243407437686	65220
W Ursae Majoris_60sec_2x2__0196_Processed_I.fits	65220	61149.77605324052	2461149.7760532405	2461149.7757060183	2461149.7766795564	2461149.7774675135	1.4175103429099185	44.7930512566059	-4.9	NaN	9.7292975	55.95251944444445	1.6015146160818647	0	0.0005739781009426	0	2790.201600813302	0	16971825.935028575	4929.305671536126	9.72931130462673	55.95243993666344	27180627.296545524	5707.462750340689	11.188672733579487	0.0003890549301506	59264	9.70808746969261	56.18724986093498	16971825.935028575	4929.305671536126	11.7	0.0003152959849375	65220
W Ursae Majoris_60sec_2x2__0197_Processed_I.fits	65220	61149.77680555545	2461149.7768055554	2461149.7764583332	2461149.7774318145	2461149.7782197716	1.421297081231719	44.64096132042775	-4.9	NaN	9.7292975	55.95251944444445	1.6306787239735026	0	0.0006100182716736	0	2673.1637390132996	0	15888244.997237	4842.65312655743	9.729313230636274	55.952468439938876	25908623.07827282	5619.390953603413	11.169078987879848	0.0004060855527839	59264	9.708088073498327	56.18725082248064	15888244.997237	4842.65312655743	11.7	0.0003308762364109	65220
W Ursae Majoris_60sec_2x2__0198_Processed_I.fits	65220	61149.777569444384	2461149.7775694444	2461149.777222222	2461149.7781956457	2461149.7789836028	1.4251740684960532	44.48649103824603	-4.9	NaN	9.7292975	55.95251944444445	1.634737035437577	0	0.0006090951131907	0	2683.878100538779	0	15997405.030521598	4860.061585841357	9.729311333036717	55.95246473139264	26151550.474289056	5641.151871447302	11.16638024549603	0.0004044647127378	59264	9.708086795271567	56.1872477655105	15997405.030521598	4860.061585841357	11.7	0.0003297999536528	65220
W Ursae Majoris_60sec_2x2__0199_Processed_I.fits	65220	61149.77832175931	2461149.7783217593	2461149.777974537	2461149.778947904	2461149.779735861	1.4290240778483219	44.33432398936269	-5	NaN	9.7292975	55.95251944444445	1.6502183130894468	0	0.0006273739123901	0	2630.358515868946	0	15518471.03195198	4823.275882843248	9.729313902998996	55.95247223612739	25608865.088075243	5606.644303053126	11.156146494164805	0.0004126927431791	59264	9.70808687552334	56.1872673443894	15518471.03195198	4823.275882843248	11.7	0.0003374038323119	65220
