HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459596.58842,2022-01-17.0890766,bF,1.52,99.990,99.990,99.990,99.990,99.990,g
2459596.58971,2022-01-17.0903709,bE,1.47,15.897,>15.897,99.990,0.448,0.318,g
2459597.68615,2022-01-18.1868149,bE,1.46,15.688,>15.688,99.990,-0.249,0.385,g
2459597.68745,2022-01-18.1881152,bE,1.45,15.799,>15.799,99.990,0.116,0.348,g
2459597.68875,2022-01-18.1894119,bE,1.42,15.750,>15.750,99.990,0.626,0.364,g
2459598.31080,2022-01-18.8114702,bm,2.12,16.016,>16.016,99.990,0.405,0.285,g
2459598.31204,2022-01-18.8127121,bm,2.14,15.790,>15.790,99.990,0.514,0.351,g
2459598.31328,2022-01-18.8139517,bm,2.11,15.748,>15.748,99.990,0.144,0.365,g
2459598.54235,2022-01-19.0430231,bm,1.63,15.636,>15.636,99.990,-0.079,0.404,g
2459598.54360,2022-01-19.0442680,bm,1.58,15.483,>15.483,99.990,0.637,0.465,g
2459598.54486,2022-01-19.0455253,bm,1.59,15.473,>15.473,99.990,0.134,0.470,g
2459598.57457,2022-01-19.0752312,bi,1.48,15.909,>15.909,99.990,0.242,0.314,g
2459598.57581,2022-01-19.0764743,bi,1.46,15.684,>15.684,99.990,-0.752,0.387,g
2459598.57705,2022-01-19.0777103,bi,1.45,15.706,>15.706,99.990,-0.195,0.379,g
2459598.63540,2022-01-19.1360625,bi,1.48,15.609,>15.609,99.990,-0.335,0.414,g
2459598.63665,2022-01-19.1373157,bi,1.59,15.720,>15.720,99.990,-0.374,0.374,g
2459598.63790,2022-01-19.1385603,bi,1.53,15.643,>15.643,99.990,1.074,0.402,g
2459600.43776,2022-01-20.9384275,bm,2.5,15.816,>15.816,99.990,0.655,0.342,g
2459600.50890,2022-01-21.0095652,bm,2.32,14.378,>14.378,99.990,0.176,1.287,g
2459600.51013,2022-01-21.0107966,bm,2.42,99.990,99.990,99.990,99.990,99.990,g
2459600.51136,2022-01-21.0120268,bm,2.3,99.990,99.990,99.990,99.990,99.990,g
2459600.59399,2022-01-21.0946526,bE,1.99,16.441,>16.441,99.990,-0.234,0.193,g
2459600.59530,2022-01-21.0959636,bE,1.98,16.560,>16.560,99.990,0.256,0.173,g
2459600.59658,2022-01-21.0972469,bE,1.99,16.363,>16.363,99.990,0.231,0.207,g
2459601.49625,2022-01-21.9969194,bm,2.23,15.710,>15.710,99.990,0.206,0.377,g
